Run ID,Name,Source Type,Source Name,User,Status,gamma,lambda_sparse,n_a,n_d,n_steps,verbose,mse_test,mse_valid
f3c515857ab24720a4df4838111d33a5,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,10,3,3,1,0,137698.0039751232,77239.28125
86d9c586f05b481dae35f482e85d3003,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,1,16,16,1,0,6845.705371452061,151.288330078125
6afbcbd594ca4a96acc167925b99c3e1,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,1,8,8,1,0,56884.49487765653,32237.857421875
09eb879e8f834ea0b1c40f1dd7966949,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,1,4,4,1,0,181763.84444444443,100371.6015625
fad99de05f324aa1bdf121b42fe17c6b,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,1,3,3,1,0,12833.172914919527,7569.94384765625
0f3b769e424f4e2abd69807973b1c34a,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,0.1,16,16,1,0,1533.173798351031,116.8433609008789
d579567acc1642b585b833a2ca971234,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,0.1,8,8,1,0,55077.44855064137,31374.328125
662b6c3fe9304afb9d1bdd4e6a53e0a8,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,0.1,4,4,1,0,181763.84444444443,100371.6015625
480b6b5535094ce881f4587c74f2926d,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,0.1,3,3,1,0,122381.18715594514,69397.2734375
7289c03abcd847bd84802a98fcc6d1e0,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,0.001,16,16,1,0,1528.0925639670343,116.40328216552734
dc7081a1a5d145c097851a14a55efffc,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,0.001,8,8,1,0,55078.36165963358,31374.876953125
373058b3c06a47af9eb7a481138d53c3,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,0.001,4,4,1,0,181763.84444444443,100371.6015625
4e0f985f20264927b6ef6a77018fc240,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1.3,0.001,3,3,1,0,122384.47076489143,69399
35a78f665bb149f6bc8ff8c86706e9da,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,100,16,16,1,0,1675.5842306860618,139.7200164794922
07a19ac425574ce6ab921c4c335b83ae,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,100,8,8,1,0,76812.44476106997,44136.44921875
d4d446f5cc0343018e600fabf1325509,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,100,4,4,1,0,168800.79190262937,95690.453125
ffdd75017a9249c3b81144cf905f983d,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,100,3,3,1,0,99446.91728168055,57056.25390625
309515834fb1435e9d5e78daeb2a81a2,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,10,16,16,1,0,1617.2454521035568,126.09504699707031
e359a6324abc40f3aa58913fdf7d579e,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,10,8,8,1,0,59120.709266988415,33492.53125
ec8e986b56c64e71a73fe03d0ae39eca,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,10,4,4,1,0,155009.33606802177,78705.109375
2c0ced8db40f456fb56e337d3621a90b,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,10,3,3,1,0,137698.0039751232,77239.28125
127b637f565d47c5a3b898ee86aabec2,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,1,16,16,1,0,6845.705371452061,151.288330078125
f6efd97c9842459b8cce85fe25b74bf7,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,1,8,8,1,0,56884.49487765653,32237.857421875
d4886d8e06814b089c62ea50e45b496a,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,1,4,4,1,0,181763.84444444443,100371.6015625
ad0cab4597ff4a8ebb5422befa888a8d,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,1,3,3,1,0,12833.172914919527,7569.94384765625
be841badcb414b4a883ba565cb27d71f,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,0.1,16,16,1,0,1533.173798351031,116.8433609008789
35e248fa7a5140249c900c2ee356288a,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,0.1,8,8,1,0,55077.44855064137,31374.328125
c15f29f72a2b46b6845e9ad7657aaec0,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,0.1,4,4,1,0,181763.84444444443,100371.6015625
fbf44a31cc4e453cb61bb6047776521a,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,0.1,3,3,1,0,122381.18715594514,69397.2734375
ca3ea976e20545e0bb76ccc1c1f64833,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,0.001,16,16,1,0,1528.0925639670343,116.40328216552734
ac3f51c1705241d9b301b85c5e6036fd,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,0.001,8,8,1,0,55078.36165963358,31374.876953125
5ab6ea565ca244b99a58607fa8c8eeeb,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,0.001,4,4,1,0,181763.84444444443,100371.6015625
c9f477dce99743c0ad50befeecc0af36,,LOCAL,/home/user/miniconda/lib/python3.8/site-packages/ipykernel_launcher.py,root,FINISHED,1,0.001,3,3,1,0,122384.47076489143,69399
